date,open,high,low,close,volume
2019-10-26T00:00:00-04:00,8668.0,10540.49,8645.01,9259.78,44496255609.0
2019-10-25T00:00:00-04:00,7430.87,8800.1,7389.91,8668.0,28705065488.0
2019-10-24T00:00:00-04:00,7475.54,7509.99,7359.48,7430.87,16268708849.0
2019-10-23T00:00:00-04:00,8024.0,8049.0,7296.44,7474.85,21942878958.0
2019-10-22T00:00:00-04:00,8209.92,8317.14,7998.9,8024.72,16803377857.0
2019-10-21T00:00:00-04:00,8235.94,8349.84,8156.0,8209.92,15868748866.0
2019-10-20T00:00:00-04:00,7965.27,8309.0,7875.01,8236.12,15504249442.0
2019-10-19T00:00:00-04:00,7954.15,8099.98,7873.46,7965.28,13797825640.0
2019-10-18T00:00:00-04:00,8076.94,8117.77,7814.08,7954.16,15651592610.0
2019-10-17T00:00:00-04:00,7995.81,8124.42,7937.01,8076.2,14313052244.0
2019-10-16T00:00:00-04:00,8162.44,8171.59,7908.86,7993.54,16071646996.0
2019-10-15T00:00:00-04:00,8355.0,8420.0,8085.65,8162.44,15220412632.0
2019-10-14T00:00:00-04:00,8282.96,8409.0,8215.66,8355.0,15151387859.0
2019-10-13T00:00:00-04:00,8309.03,8469.02,8146.47,8282.97,13808286059.0
2019-10-12T00:00:00-04:00,8263.02,8425.0,8261.46,8309.03,14532641605.0
2019-10-11T00:00:00-04:00,8587.49,8826.0,8226.0,8267.33,19604381101.0
2019-10-10T00:00:00-04:00,8590.01,8660.0,8452.5,8587.5,17618660671.0
2019-10-09T00:00:00-04:00,8180.0,8712.45,8121.0,8590.0,19384942333.0
2019-10-08T00:00:00-04:00,8208.99,8342.97,8107.26,8180.0,15592264032.0
2019-10-07T00:00:00-04:00,7859.79,8310.57,7762.35,8209.0,18009742607.0
2019-10-06T00:00:00-04:00,8147.63,8176.18,7780.85,7859.79,13160830305.0
2019-10-05T00:00:00-04:00,8156.68,8200.0,8020.2,8147.63,12200497197.0
2019-10-04T00:00:00-04:00,8241.27,8241.35,8002.21,8156.67,13139456229.0
2019-10-03T00:00:00-04:00,8381.72,8419.95,8059.22,8240.41,13668823409.0
2019-10-02T00:00:00-04:00,8321.87,8391.0,8168.85,8381.72,13125712443.0
2019-10-01T00:00:00-04:00,8304.95,8535.0,8200.0,8321.52,15305343413.0
2019-09-30T00:00:00-04:00,8054.09,8393.23,7701.0,8304.96,17115474183.0
2019-09-29T00:00:00-04:00,8217.47,8246.87,7902.96,8052.4,13034629109.0
2019-09-28T00:00:00-04:00,8193.99,8343.0,8015.25,8217.47,14141152736.0
2019-09-27T00:00:00-04:00,8060.0,8290.0,7861.02,8193.99,16408941156.0
2019-09-26T00:00:00-04:00,8438.35,8464.08,7712.45,8060.0,19258205289.0
2019-09-25T00:00:00-04:00,8530.01,8743.86,8222.01,8438.35,21744728353.0
2019-09-24T00:00:00-04:00,9693.74,9777.16,8159.35,8530.01,25002886689.0
2019-09-23T00:00:00-04:00,10026.79,10051.15,9609.37,9693.74,15144925408.0
2019-09-22T00:00:00-04:00,9973.99,10097.0,9848.37,10026.8,13199651698.0
2019-09-21T00:00:00-04:00,10168.85,10170.15,9917.34,9973.99,13425266806.0
2019-09-20T00:00:00-04:00,10275.01,10309.84,10056.3,10168.85,14734189639.0
2019-09-19T00:00:00-04:00,10156.22,10379.15,9585.86,10275.01,19937691247.0
2019-09-18T00:00:00-04:00,10185.42,10258.0,10074.08,10155.26,16169268880.0
2019-09-17T00:00:00-04:00,10262.54,10276.18,10135.44,10185.39,15304603363.0
2019-09-16T00:00:00-04:00,10303.66,10379.98,10068.42,10262.54,15160167779.0
2019-09-15T00:00:00-04:00,10360.01,10380.0,10263.39,10304.46,12043433567.0
2019-09-14T00:00:00-04:00,10365.94,10439.0,10223.36,10360.25,13468713124.0
2019-09-13T00:00:00-04:00,10423.85,10452.5,10157.0,10365.93,14109864675.0
2019-09-12T00:00:00-04:00,10158.81,10460.0,10040.0,10423.72,15323563925.0
2019-09-11T00:00:00-04:00,10093.0,10297.12,9851.97,10160.2,15428063426.0
2019-09-10T00:00:00-04:00,10310.01,10389.26,9916.0,10093.01,14906809639.0
2019-09-09T00:00:00-04:00,10401.13,10541.75,10059.99,10310.0,17595943368.0
2019-09-08T00:00:00-04:00,10484.37,10595.0,10231.13,10398.97,13670567493.0
2019-09-07T00:00:00-04:00,10308.9,10580.0,10304.52,10484.37,15307366476.0
2019-09-06T00:00:00-04:00,10574.28,10939.34,10182.0,10308.92,19536574783.0
