date,open,high,low,close,volume
2026-02-28T00:00:00-05:00,27.304,31.34,26.119,31.21,395154912.0
2026-02-27T00:00:00-05:00,28.127,29.918,26.764,27.304,258436275.0
2026-02-26T00:00:00-05:00,27.893,29.387,27.738,28.127,284681558.0
2026-02-25T00:00:00-05:00,27.098,29.06,26.776,27.893,345264896.0
2026-02-24T00:00:00-05:00,26.379,27.422,25.634,27.098,213024704.0
2026-02-23T00:00:00-05:00,29.024,29.044,25.652,26.379,295077720.0
2026-02-22T00:00:00-05:00,29.737,29.952,28.707,29.024,149219216.0
2026-02-21T00:00:00-05:00,30.348,30.549,29.56,29.738,101689561.0
2026-02-20T00:00:00-05:00,29.008,30.416,28.632,30.348,231579272.0
2026-02-19T00:00:00-05:00,28.683,29.387,27.765,29.009,196029808.0
2026-02-18T00:00:00-05:00,29.497,29.755,28.245,28.683,205611822.0
2026-02-17T00:00:00-05:00,31.228,31.379,29.036,29.497,205611822.0
2026-02-16T00:00:00-05:00,30.716,31.229,29.558,31.228,196019257.0
2026-02-15T00:00:00-05:00,31.83,31.997,30.291,30.716,202704412.0
2026-02-14T00:00:00-05:00,31.574,32.287,30.742,31.829,214091680.0
2026-02-13T00:00:00-05:00,31.068,32.301,30.006,31.565,273811123.0
2026-02-12T00:00:00-05:00,29.388,31.805,29.292,31.068,305218816.0
2026-02-11T00:00:00-05:00,28.834,30.194,28.311,29.388,341587383.0
2026-02-10T00:00:00-05:00,31.331,31.551,28.764,28.834,305114144.0
2026-02-09T00:00:00-05:00,32.427,33.493,30.92,31.331,327955431.0
2026-02-08T00:00:00-05:00,31.408,32.995,30.513,32.427,336356256.0
2026-02-07T00:00:00-05:00,32.341,33.82,31.009,31.402,502510021.0
2026-02-06T00:00:00-05:00,33.022,36.755,31.405,32.341,1017074958.0
2026-02-05T00:00:00-05:00,35.465,35.465,31.025,33.022,1281247232.0
2026-02-04T00:00:00-05:00,32.671,36.234,32.384,35.465,793204288.0
2026-02-03T00:00:00-05:00,33.277,38.361,32.281,32.673,1189294112.0
2026-02-02T00:00:00-05:00,30.555,33.951,29.516,33.277,1189294112.0
2026-02-01T00:00:00-05:00,30.974,32.52,28.458,30.555,687627520.0
2026-01-31T00:00:00-05:00,30.586,32.084,27.479,30.976,784719808.0
2026-01-30T00:00:00-05:00,30.766,32.844,28.148,30.586,810628849.0
2026-01-29T00:00:00-05:00,34.392,34.498,30.394,30.766,858188828.0
2026-01-28T00:00:00-05:00,30.809,34.791,30.72,34.392,858188828.0
2026-01-27T00:00:00-05:00,24.912,30.967,24.879,30.809,806840192.0
2026-01-26T00:00:00-05:00,22.176,25.289,21.832,24.912,393867584.0
2026-01-25T00:00:00-05:00,23.193,23.392,21.627,22.176,213653440.0
2026-01-24T00:00:00-05:00,22.627,23.729,22.588,23.193,125764612.0
2026-01-23T00:00:00-05:00,21.441,23.038,20.828,22.627,245875376.0
2026-01-22T00:00:00-05:00,21.517,22.204,21.124,21.441,172215668.0
2026-01-21T00:00:00-05:00,20.975,22.064,20.488,21.517,269463047.0
2026-01-20T00:00:00-05:00,23.717,23.846,20.851,20.975,343053472.0
2026-01-19T00:00:00-05:00,24.462,24.467,23.192,23.717,222276684.0
2026-01-18T00:00:00-05:00,25.418,26.115,24.411,24.462,188902272.0
2026-01-17T00:00:00-05:00,24.996,25.814,24.769,25.418,93351128.0
2026-01-16T00:00:00-05:00,24.744,25.227,24.507,24.996,133238581.0
